name,description,publisher,datasetId,dataId,prefecture,municipality,updatedAt,lat,lon,bbox,fileUrl
大日堂,,,,24dd72e5-8ebf-4b10-b85f-4024db840cd0,,,,35.9544876663,137.97690718,,
北原公民館駐車場,,,,2bb8eddb-89e2-49aa-a829-1775ce73a2ab,,,,35.8947349839,137.964809168,,
久保旧公民館跡,,,,3a523700-8937-458c-bf4b-64381d7f6648,,,,35.8936699185,137.982885047,,
多屋公民館,,,,4753debc-9370-4d10-b95b-911d4c9923ee,,,,35.9550220991,137.973437263,,
（株）ハーモ駐車場,,,,55da2c35-e878-4e07-adfe-2c483b615fdc,,,,35.8841848103,137.985296408,,
西部保育園,,,,56ab963c-79dd-45d3-8e33-ba72fded251b,,,,35.885923,137.962619,,
中村公民館,,,,93766330-69c6-445d-9168-08ffc68c8494,,,,36.0319542208,137.933758478,,
上伊那農協南箕輪支所駐車場,,,,9e6bd461-72dc-418e-883e-6a2288c0ac0b,,,,35.8718089443,137.978325366,,
中央保育園,,,,a98d589e-8014-476b-b2d9-b455331f52af,,,,35.981996,137.986391,,
宮田村老人福祉センター,,,,ac61f9c7-c30b-4d66-b9de-ce4ca3d3e064,,,,35.7648015347,137.944522553,,
南部保育園,,,,ba155bf4-6d0e-447b-ae3a-80438667a97c,,,,35.859621,137.969591,,
三日町公民館,,,,bb3ec9c5-9e36-4b4f-8129-8d2291bf51b3,,,,35.899609,137.996563,,
北大出ふれあいセンター,,,,bc819490-d60d-4e28-8fd4-07f93cc804b3,,,,35.953213,137.973538,,
箕輪進修高校,,,,c271c02d-3097-45ec-a668-2d2eadd45dd2,,,,35.9058659991,137.982033,,
上大島公民館,,,,c3cffc77-67a6-446e-a8da-98cecbdd2e4c,,,,35.604058,137.89189,,
町社会体育館,,,,c5e9eef2-6a7a-41ea-b757-f25bd27612ae,,,,35.9775228153,137.989931078,,
川上生活改善センター,,,,c615d1d4-0aaf-48c0-8ad2-3f56e46a5f28,,,,35.992542,137.908423,,
長岡公民館,,,,cb2d5ced-7f68-43bd-8388-36ee98203496,,,,35.9237085904,138.003005295,,
上島公民館,,,,cfe47100-fc33-4837-a281-6302738bae3c,,,,36.0051597041,137.973860392,,
木下公民館,,,,d139d214-2b91-4fba-8a02-0e6030fe1ef9,,,,35.900478,137.991676228,,
沢尻コミュニティーセンター,,,,d1617518-08b5-40dd-a89e-e0b8d7405329,,,,35.8548088709,137.944012016,,
旧かつら保育園々庭,,,,d32fee39-9d1d-474e-b3e7-4d4125ff3d6a,,,,35.619733,137.930298,,
富田公民館,,,,d8f94849-755d-473d-bcca-41e2163aa591,,,,35.909995,137.933965608,,
上片桐改善センター,,,,e5cc4a77-a1bc-450a-9638-052798ab4e3d,,,,35.6179969991,137.900345,,
柏木運動場,,,,e7b7b46a-26b8-4445-af73-0edb2a0c3bbf,,,,35.6645695849,137.916300332,,
中川中学校グラウンド,,,,e9189dff-2f33-44dc-9865-d200370286d1,,,,35.629454,137.933408,,
飯島成人大学センター,,,,f070d352-e307-4aa2-90e1-9239402e24ca,,,,35.6785071733,137.929533768,,
南部小学校,,,,f1d0bcd3-2338-409c-92ac-2a3fc7723695,,,,35.860163,137.937601,,
宮田村文化会館,,,,51ae8f77-fbab-4552-97ea-ec88961cce7f,,,,35.751959,137.91464,,
上伊那農協広域選果場駐車場,,,,60351700-3418-4607-a4e1-acdf13d7156e,,,,35.8641167214,137.953791952,,
町２区公民館,,,,60c7d370-f2f1-46b2-8160-ec13036b5b13,,,,35.7676456488,137.94106862,,
中込公民館,,,,79185d51-17e8-4ab3-9de2-a7d9166f38e4,,,,35.8871497852,137.978641407,,
箕輪町中部小学校,,,,86dcc7aa-2000-4a14-b38b-2ec2b93897d0,,,,35.910754,137.9812,,
田切野球場,,,,aef9b910-ebf4-444d-ab8e-93fa157b13e1,,,,35.6996714853,137.939177154,,
北部保育園,,,,b8520785-dcb4-4d80-8968-1392127f2874,,,,35.889405,137.982539,,
新田公民館,,,,be64ebb8-d63e-4f40-8fad-fc01b36b0b94,,,,36.0300479924,137.972321209,,
長田保育園,,,,d23be0f4-ed23-4e89-adae-55f358241e14,,,,35.938084,137.961506,,
南箕輪村公民館,,,,d5604e52-7d6c-40fe-9ee5-c43db768331a,,,,35.874267,137.977037,,
大久保集落センター,,,,eea4079b-35e4-4c0e-bf64-04191983f128,,,,35.757803,137.95361,,
南湯舟公民館,,,,f0411456-2dcb-4887-8a18-3c2a456bc5bd,,,,35.9816111235,137.980775334,,
東樋口いきいき館,,,,f408a911-85ba-4909-aff2-b769c04dbe89,,,,35.9600907618,137.995900594,,
宮田村民会館,,,,f6af0d4f-8dfe-4e48-a917-7f50d5801b62,,,,35.7653449991,137.945146,,
セイコーエプソングランド,,,,f94146f8-bb3f-475d-b6bb-ea50b711095b,,,,35.9196715273,137.980128667,,
中央保育園,,,,356b4e4f-dee5-4557-8208-9cd22e2da656,,,,35.3239059991,137.812958,,
東小学校体育館,,,,76c7b217-882f-40ef-aed4-178ea87048f5,,,,35.584767,137.970463,,
入川集会所,,,,8335848a-406f-439b-8f74-23cf4eb00f7c,,,,35.3094023016,137.641242519,,
